State,City,Date,AQI,PM2.5,n_PM2.5,PM10,n_PM10,NO2,n_NO2,SO2,n_SO2,NH3,n_NH3,CO,n_CO,O3,n_O3,tempmax,tempmin,precip,windspeed,winddir,solarradiation,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,snow,snowdepth,windgust,sealevelpressure,cloudcover,visibility,solarenergy,uvindex
Delhi,Delhi,15-04-2020,155,60.7419,32,188.352,29,25.5658,33,14.2069,26,28.7135,26,1.02433,30,59.5541,29,39.5,25.8,0,14.8,279.2,267.6,32.4,37.7,25.8,31.1,10.4,30,0,0,0,0,25.6,1007.8,53.1,3.3,23.1,9
Delhi,Delhi,16-04-2020,180,68.7641,32,188.104,28,24.0065,31,18.4488,25,29.9992,24,1.09034,29,68.3672,29,38.8,23.7,0,16.6,285,289.8,30.8,38.1,23.7,30.2,12.1,33.6,0,0,0,0,29.5,1006.6,34.4,3.4,25.1,9
Delhi,Delhi,17-04-2020,105,27.3997,32,86.2825,28,15.1734,32,12.8412,26,26.6,25,0.628621,29,60.249,29,37,25.4,1.701,18.4,15.5,239.9,31.1,36.9,25.4,30.6,13.8,36.2,100,4.17,0,0,35.3,1006.1,61,3.8,20.7,10
Delhi,Delhi,18-04-2020,98,30.0418,33,101.047,28,15.0061,31,11.4869,26,27.7604,25,0.666,30,63.842,30,36,22.6,1.701,22.3,67.6,278.4,29.3,36.8,22.6,29.1,14.4,42.6,100,4.17,0,0,31.3,1007.9,60.1,3.5,24,10
Delhi,Delhi,19-04-2020,85,43.1867,33,85.6846,28,22.2394,32,12.1296,26,31.3432,25,0.878333,30,58.0472,29,35,21.1,4.343,14.8,296.5,292,27.7,34.2,21.1,27.3,15.2,51.2,100,4.17,0,0,32.8,1007.8,47.3,3.5,25.2,9
Delhi,Delhi,20-04-2020,119,52.3529,35,108.661,31,23.4329,35,13.0797,29,31.63,28,1.36933,30,46.5097,30,31.9,21.9,0,16.6,208,244.7,27.1,31.3,21.9,26.7,13.9,46.4,0,0,0,0,33.5,1008.6,56.2,3.4,21.3,9
Delhi,Delhi,21-04-2020,87,41.4938,34,92.3247,30,20.2821,33,16.8759,27,30.0596,26,0.847097,31,66.8562,29,34.2,20.3,0,16.6,298.3,296.5,27.5,34.1,20.3,27,13.6,46.1,0,0,0,0,28.8,1008.8,45.1,3.6,25.7,9
Delhi,Delhi,22-04-2020,131,59.4549,35,131.05,31,25.4137,35,18.9131,29,29.4282,28,0.933333,30,73.1069,32,36,20.7,0,14.8,283.4,307.1,29.1,35.6,20.7,28.5,12.9,39.7,0,0,0,0,24.8,1007.5,29.2,3.6,26.5,10
Delhi,Delhi,23-04-2020,122,55.4994,35,127.884,30,24.5069,35,18.0031,29,30.1611,28,0.976667,33,66.4891,33,34.2,24,0,18.4,300.2,237.3,29.2,35.1,24,28.7,13.5,40,0,0,0,0,34.6,1006.6,60.4,3.4,20.4,8
Delhi,Delhi,24-04-2020,139,67.5906,35,141.432,30,25.2023,35,18.2254,28,32.6107,28,1.11688,32,73.1306,31,36.7,21.9,0,11.2,151.8,281.3,29.6,38.1,21.9,29.5,15.1,44.4,0,0,0,0,17.6,1005,34.6,3.8,24.2,9
Delhi,Delhi,25-04-2020,98,35.5671,35,90.344,30,18.2283,35,14.3945,29,28.5611,28,0.824688,32,66.1425,32,37.2,25,0,13,176.5,268.4,30.6,41.3,25,30.5,14.5,39.5,0,0,0,0,35.3,1005.2,55,4.1,23.2,10
Delhi,Delhi,26-04-2020,117,40.8926,34,113.888,29,16.2674,34,14.2162,29,32.1656,27,0.961935,31,52.8843,30,31,21,2.876,27.7,94.6,256.7,25.2,32.1,21,25.3,17.1,61.8,100,12.5,0,0,46.4,1008,53,2.9,22.2,9
Delhi,Delhi,27-04-2020,89,33.1959,34,60.106,30,14.8875,32,13.7268,28,32.1719,27,0.93871,31,63.7258,31,34,19.3,16.417,22.3,99.8,226.9,26.2,35.7,19.3,26.5,17.5,62.5,100,4.17,0,0,46.1,1010.9,26.3,3.7,19.5,8
Delhi,Delhi,28-04-2020,100,43.5737,32,83.6221,28,17.3887,30,15.7169,26,37.4916,25,0.978929,28,74.2775,28,33.2,23.7,0,13,96.1,267.1,28.6,37,23.7,29.7,19.1,58.2,0,0,0,0,24.5,1010.9,36.9,3.8,23,9
Delhi,Delhi,29-04-2020,125,53.5431,32,113.715,28,19.6647,30,16.4128,25,28.4508,24,0.948387,31,81.0781,27,36,24.2,0,13.9,156.7,289.8,30.4,39.5,24.2,31.7,19.2,53.4,0,0,0,0,20.5,1008.2,27.1,3.3,25,9
Delhi,Delhi,30-04-2020,138,50.6843,35,115.172,31,17.6964,33,16.3254,26,35.2456,27,0.85,32,77.847,30,38.1,26.4,0,14.8,105.6,288.1,31.5,42.4,26.4,33.3,19.5,51.5,0,0,0,0,33.5,1007.4,40,3.3,24.9,10
Delhi,Delhi,01-05-2020,146,60.5056,34,140.678,30,18.2612,33,17.0623,26,36.9456,27,0.917742,31,74.2261,28,39,25,0,16.6,76.9,304.5,31.6,43.9,25,33.8,20,53.2,0,0,0,0,23.8,1005.8,13.1,3.3,26.3,10
Delhi,Delhi,02-05-2020,112,35.4991,33,106.676,29,14.2357,30,13.5669,26,34.008,25,0.760968,31,71.6061,28,37,25,0,21.6,100.5,298.2,30.4,43.9,25,33.4,21.5,59.8,0,0,0,0,42.8,1005.6,27.1,2.9,25.7,10
Delhi,Delhi,03-05-2020,93,33.0916,32,82.3407,28,14.8966,29,11.3348,25,32.4775,24,0.714138,29,53.2118,28,34,22.9,11.763,26.3,97,232.6,28,42.6,22.9,29.8,21.3,68.3,100,12.5,0,0,41.4,1006.6,67.8,2.7,20.3,7
Delhi,Delhi,04-05-2020,94,30.68,32,67.8552,27,16.9783,30,11.7388,26,31.2196,24,0.879,30,65.1143,28,34.8,21.2,0,14.8,31,279,28,39,21.2,28.9,19.3,62,0,0,0,0,27,1008.2,45,3.5,24,9
Delhi,Delhi,05-05-2020,119,56.7233,30,119.276,26,21.2293,30,14.8916,25,30.7696,24,1.00379,29,77.2257,28,36.5,23.9,0,14.8,298.9,296.7,30.8,39.7,23.9,31.8,18.8,51.8,0,0,0,0,25.9,1006.9,41.7,3.5,25.5,9
Delhi,Delhi,06-05-2020,139,59.0494,32,167.917,28,22.1548,31,15.0846,26,30.2462,26,1.06742,31,69.233,30,33.9,25.1,0,14.8,121.8,297.8,29.7,33.7,25.1,29.6,15.5,43.9,0,0,0,0,33.5,1006.4,51.6,3.2,25.7,10
Delhi,Delhi,07-05-2020,127,38.8203,33,93.6093,29,19.0125,32,12.7408,26,26.6333,27,0.946,30,83.7236,28,37,23.3,0,16.6,86.9,317.1,30.2,35.6,23.3,29.6,13.7,39.6,0,0,0,0,33.5,1007,12.1,4.1,27.2,10
Delhi,Delhi,08-05-2020,134,52.6982,33,128.726,29,21.3019,32,13.79,27,29.0041,27,0.911818,33,95.513,30,39.2,24.3,0,13,121,315.2,32.2,39.6,24.3,32.3,16,41.5,0,0,0,0,18,1005.2,7.8,3.7,27.1,10
Delhi,Delhi,09-05-2020,144,53.3365,31,124.591,29,18.3274,31,13.1559,27,31.0165,26,0.878485,33,90.2323,30,41,25,0,16.6,113.2,308.8,33.2,42.6,25,35.1,19.2,46.7,0,0,0,0,27.7,1005.6,11.7,3.4,26.7,10
Delhi,Delhi,10-05-2020,121,43.81,29,106.16,27,17.5721,29,11.9396,27,29.086,25,0.806129,31,69.9431,29,35,24.2,0.911,22.3,91.4,287.8,28.5,39.5,24.2,29.8,18.5,55.3,100,8.33,0,0,46.4,1007.1,50.8,3,24.8,9
Delhi,Delhi,11-05-2020,116,48.2467,33,105.704,30,19.8731,32,12.6481,27,28.3388,25,0.889687,32,76.2577,31,35,21.9,0,16.6,103.9,282.7,28.9,37.7,21.9,29.9,17.9,52.9,0,0,0,0,35.3,1008,44,3.1,24.4,9
Delhi,Delhi,12-05-2020,125,43.6372,32,94.9807,28,17.9534,32,14.0704,28,29.3256,25,0.829063,32,77.86,30,37.1,25.7,0,14.8,74.8,287.7,31.2,39.2,25.7,32.2,18.3,48.3,0,0,0,0,28.1,1007.5,43.1,3.6,25,9
Delhi,Delhi,13-05-2020,150,68.4015,33,159.04,29,22.6442,33,15.1989,28,32.6156,27,0.969091,33,66.3827,30,34.6,27.5,0,11.2,13.2,257.3,30.5,37.2,29.1,32.1,19.2,52.2,0,0,0,0,27.4,1006.5,59.3,2.9,22.2,8
Delhi,Delhi,14-05-2020,149,55.2079,33,124.106,29,25.0715,33,12.4993,27,30.757,27,0.929394,33,79.0945,31,39,25.1,0.34,18.4,128.4,303.9,30.6,41.9,25.1,31.7,18.9,52.9,100,4.17,0,0,37.1,1005.6,36,3.4,26.3,10
Delhi,Delhi,15-05-2020,123,52.8915,34,110.209,30,24.0962,34,14.3037,27,28.1939,28,1.07441,34,77.1997,31,39,25.1,0,20.5,293.5,311,32.1,39.9,25.1,32.3,16,40.3,0,0,0,0,33.5,1005.2,26,3.6,26.7,10
Delhi,Delhi,16-05-2020,179,79.8315,34,149.803,30,26.0312,34,15.8456,27,27.1632,28,1.10903,31,93.8213,32,40,25.2,0,17.5,293.6,327.9,32.5,38.4,25.2,32,13.9,35.9,0,0,0,0,33.5,1004.2,10.6,3.8,28.3,10
Delhi,Delhi,17-05-2020,200,96.0121,33,185.66,30,31.7071,34,20.0693,28,28.8318,28,1.27576,33,102.898,31,40.4,24,0,18.4,246.7,311.7,32.4,40.2,24,31.8,13.2,33.9,0,0,0,0,40.7,1002.7,35.3,2.9,26.9,9
Delhi,Delhi,18-05-2020,206,97.5326,34,192.03,30,34.95,34,22.485,28,28.5489,28,1.24188,32,93.5162,32,41,24.8,0,18.4,286.6,328.2,32.8,40.1,24.8,32,11.8,32.4,0,0,0,0,37.1,1001.7,22.7,3.3,28.4,10
Delhi,Delhi,19-05-2020,212,106.994,34,214.371,30,42.61,34,19.8839,28,30.0896,28,1.63471,34,98.4435,31,41,23.8,0,14.8,333.7,318.8,33.6,39.1,23.8,32.5,10.4,26.2,0,0,0,0,28.1,1001,24.6,3.4,27.6,10
Delhi,Delhi,20-05-2020,166,66.6591,34,157.471,30,31.5824,34,18.7956,27,28.0379,28,1.19667,33,98.1084,32,40,24.1,0,20.5,297.4,333.7,33.1,37.7,24.1,31.5,8.2,23.2,0,0,0,0,36,1000.8,17.6,3.5,29,10
Delhi,Delhi,21-05-2020,147,56.7035,34,163.591,30,32.9476,34,19.4752,27,26.0179,28,1.42303,33,87.6597,30,42,26,0,24.1,289.5,335.2,34.8,39.6,26,33.1,8.3,21.9,0,0,0,0,40,1000,0,4,29.1,10
Delhi,Delhi,22-05-2020,199,96.0844,34,213.342,30,47.0829,34,25.4385,27,28.1796,28,1.75412,34,99.534,30,44,25.5,0,20.5,290.9,328.3,35.6,44,25.5,34.4,9.8,23.3,0,0,0,0,29.5,999.9,0.1,3.7,28.4,10
Delhi,Delhi,23-05-2020,181,71.38,35,202.514,31,39.0911,35,18.0919,27,28.5818,28,1.53375,32,70.3328,32,44,27.9,0,22.3,275.2,305.6,37.1,44,28.6,36.1,11.3,23.5,0,0,0,0,33.5,1001,35,3.5,26.4,10
Delhi,Delhi,24-05-2020,172,55.7791,34,175.259,30,26.7629,34,17.4107,27,27.9436,28,0.961875,32,80.0713,30,45,30.6,0,22.3,284.4,321.8,38.2,45,30.3,37,10.1,20,0,0,0,0,33.8,1001.7,32.8,3.5,27.9,10
Delhi,Delhi,25-05-2020,153,61.9347,34,162.892,30,31.0774,34,20.9519,27,28.4814,28,1.14938,32,88.2823,30,44,28.9,0,21,274.8,327.8,37.1,44,28.2,36.4,12.2,24.8,0,0,0,0,33.5,1001.3,12.5,4,28.4,10
Delhi,Delhi,26-05-2020,154,53.3133,36,189.196,33,34.9731,36,16.097,27,25.9668,28,1.31857,35,66.2997,31,45.3,28.9,0,20.3,278.5,318.4,38,45.3,28.8,37.3,12,23.7,0,0,0,0,40.7,999.4,24.6,3.9,27.4,10
Delhi,Delhi,27-05-2020,156,42.2581,36,160.144,33,26.4292,36,14.337,27,25.4171,28,0.928571,35,81.7529,34,45.2,30.6,0,22.3,322.8,317,37.9,45.2,29.7,37.5,12,23.2,0,0,0,0,33.5,997.9,44.3,4,27.3,10
Delhi,Delhi,28-05-2020,188,38.8178,36,223.476,33,16.6792,36,12.1764,28,30.1379,28,0.882571,35,58.37,34,39.6,24.1,2.851,24.1,95.1,288.4,33.5,43.6,24.1,35,18.4,43.4,100,4.17,0,0,51.8,999.8,62.5,3.4,24.8,9
Delhi,Delhi,29-05-2020,101,25.08,36,69.0891,32,19.2817,36,11.1883,29,34.1125,28,0.860571,35,58.0147,34,35,24.7,3.851,22.3,94.7,280.8,29.1,37.2,24.7,30.4,20.3,61.4,100,4.17,0,0,49.7,1003,72.3,2.8,24.4,9
Delhi,Delhi,30-05-2020,78,23.9594,36,54.5378,32,17.7217,36,9.99793,29,35.6254,28,0.940857,35,60.1112,34,33.9,24,0,22.3,130.2,218.4,28.6,37.6,24,30.2,20.5,62.8,0,0,0,0,40,1005.1,47.4,3.6,18.9,7
Delhi,Delhi,31-05-2020,72,22.0383,35,42.0088,33,16.6378,36,9.63929,28,34.8939,28,0.928529,34,52.883,33,33.3,21.5,11.597,33.5,140.1,255.9,25.8,38.1,21.5,26.7,21.6,79.1,100,12.5,0,0,51.8,1007.1,68.1,3.3,22.2,9
Delhi,Delhi,01-06-2020,104,43.5633,36,85.6697,33,24.0906,36,14.4186,29,35.1807,27,1.10912,34,73.8315,34,35,22,0,9.4,71.6,310.6,28.7,38.8,22,30.3,20.3,62.9,0,0,0,0,16.9,1007.3,33.2,3.7,26.7,10
Delhi,Delhi,02-06-2020,124,44.4356,36,97.3275,32,23.9633,36,12.961,29,35.593,27,1.05588,34,72.3606,33,36.2,26,0,22.3,279.9,294.4,31,37.8,26,32.7,19.7,53.8,0,0,0,0,24.1,1005.4,41.4,3.7,25.4,9
Delhi,Delhi,03-06-2020,122,50.8039,36,114.794,32,28.6481,36,15.806,30,35.8007,27,1.09371,35,84.8341,32,36,26.1,0.425,11.2,250.6,287.7,31.1,39.1,26.1,33.1,20,54.1,100,4.17,0,0,26.6,1003.5,38.4,3.6,24.8,9
Delhi,Delhi,04-06-2020,153,68.1939,36,141.519,33,32.9542,36,18.639,30,38.8763,27,1.21543,35,64.3662,34,34.6,26,0.119,22.3,115.1,216.6,29.3,39.5,26,31,20.5,60.2,100,4.17,0,0,40.7,1002.5,65.1,2.8,18.8,7
Delhi,Delhi,05-06-2020,111,43.1367,36,88.3085,33,25.51,36,12.6452,29,35.1118,28,1.01057,35,69.2788,34,34.9,26,1.055,22.3,129.1,281.3,29.1,37.9,26,30.3,19.8,58.9,100,12.5,0,0,25.9,1002.8,62.7,2.9,24.4,9
Delhi,Delhi,06-06-2020,102,35.3539,36,82.4512,33,20.9386,36,11.021,29,31.5596,28,0.978857,35,70.2088,34,36,25,0,14.8,114.6,291.3,30.3,41.1,25,32.8,21.8,62.5,0,0,0,0,21.2,1002,45.6,3.5,25.2,9
Delhi,Delhi,07-06-2020,107,40.0739,36,90.1827,33,22.0147,36,12.2817,29,30.3493,28,0.891176,34,58.4465,34,34.1,24,6.851,18.4,42.2,294.6,29.4,39.4,24,31.9,21.7,64.6,100,16.67,0,0,37.1,1001.9,44.8,2.8,25.5,9
Delhi,Delhi,08-06-2020,108,48.4372,36,106.11,33,27.1064,36,15.3186,29,31.7364,28,0.987647,34,77.2765,34,37.1,25.7,0,16.5,309.3,294.2,31.9,42.3,25.7,34.8,21.3,55.6,0,0,0,0,30.2,1001.4,19.9,3.2,25.7,9
Delhi,Delhi,09-06-2020,139,64.95,36,149.662,33,31.9281,36,14.6041,29,33.7336,28,1.18971,35,73.0879,34,40,27.9,0,20.5,313,279.8,34.7,45.3,32.1,38.9,21.7,49,0,0,0,0,29.5,1001.1,31.4,3.4,24.1,9
Delhi,Delhi,10-06-2020,152,58.7906,36,154.215,33,32.6519,36,14.0541,29,32.9989,28,1.21829,35,69.6888,34,42,29.9,0.445,24.1,260.2,282.1,34.7,49.3,35,39.7,22.4,51.9,100,4.17,0,0,37.1,1000.6,37.6,3.8,24.4,9
Delhi,Delhi,11-06-2020,141,57.0197,35,140.079,32,32.0751,35,13.1796,28,35.6778,27,1.16212,33,62.7397,33,40,28.7,0,16.6,297.5,287.7,34.6,49.7,32,40.1,22.9,52.8,0,0,0,0,25.2,999.4,34.9,3.4,24.8,9
Delhi,Delhi,12-06-2020,153,63.9967,36,152.124,32,29.6825,36,12.5731,29,38.1111,28,1.20229,35,60.2567,33,40,30.9,0,27.7,91.5,287,35.7,49.7,35.5,42.2,23.4,51.1,0,0,0,0,46.4,998.1,30.9,2.8,24.7,9
Delhi,Delhi,13-06-2020,123,52.6194,35,129.471,31,25.3909,35,10.145,28,35.9681,27,1.04182,33,45.1403,33,38.7,30,0.03,16.6,109,242.6,32.9,51.1,32.4,38.5,23.3,57.8,100,4.17,0,0,37.1,998.9,52.8,2.8,21,8
Delhi,Delhi,14-06-2020,154,69.7689,35,147.261,31,25.2268,34,12.8048,29,38.2021,28,1.12,31,54.7275,32,39.7,28.8,0,13,37.9,247,34.3,47.9,32.7,40.5,23.7,55.9,0,0,0,0,24.5,1000.4,45.2,3.1,21.3,9
Delhi,Delhi,15-06-2020,115,49.6109,35,122.457,31,26.0529,35,12.5645,29,34.8464,28,1.07147,34,67.6821,33,41.1,30.4,0,16.6,247.7,303.8,36.1,48.5,34.9,40.7,21.6,44.9,0,0,0,0,24.5,998.4,28.1,4,26.4,9
Delhi,Delhi,16-06-2020,118,39.4114,36,106.583,32,24.6947,36,11.8243,30,32.1689,28,1.07886,35,69.6829,34,41.4,31.1,0,25,119.5,280.8,35.8,49.5,35.8,41,22.2,47.2,0,0,0,0,33.5,996,42.1,3.9,24.4,9
Delhi,Delhi,17-06-2020,109,33.7028,36,90.7831,32,16.7569,36,10.2953,30,29.6246,28,0.828529,34,60.5464,33,40.3,30.9,0,18.4,99.4,303.2,35.4,54,36.5,42.6,24,52.9,0,0,0,0,25.9,995.6,20.4,3.8,26.4,9
Delhi,Delhi,18-06-2020,95,37.8269,36,103.929,33,18.6803,36,12.3155,29,28.2164,28,0.916857,35,60.6647,34,42.2,29.8,0,14.8,110.3,305.4,36.1,53.8,35.1,44.3,24.5,53.6,0,0,0,0,25.2,996.1,14.1,3.7,26.3,9
Delhi,Delhi,19-06-2020,148,58.4292,36,207.083,33,17.6303,36,11.2852,29,27.7936,28,0.965143,35,50.4874,34,41,31.2,0,20.5,105,291.8,36,49.3,37.9,44.3,24.7,53.4,0,0,0,0,32,998,32.6,3.2,25.4,9
Delhi,Delhi,20-06-2020,149,35.3803,36,106.395,33,21.1239,36,10.5721,29,26.2507,27,0.932,35,45.4929,34,37.8,26.2,4.593,20.2,209,264.6,31.9,48.9,26.2,37.8,23.8,62.7,100,8.33,0,0,41,1000.2,68.4,3.1,22.9,9
Delhi,Delhi,21-06-2020,98,40.1526,35,94.9961,33,21.9594,36,10.991,30,28.7989,27,0.853429,35,47.4791,34,36,27,0.149,13,95.2,289.5,31.6,47.5,30.1,38.2,24.6,67.8,100,4.17,0,0,32,999.9,56.7,3,25.1,9
Delhi,Delhi,22-06-2020,92,41.2839,36,79.7088,33,21.0225,36,10.249,30,34.1319,27,1.155,34,52.5124,34,37,25.4,37.578,13,25.1,261.6,32,45.1,25.4,37.8,24.4,66,100,4.17,0,0,24.1,999.6,42.1,3.2,22.8,8
Delhi,Delhi,23-06-2020,76,28.1931,36,62.073,33,15.8172,36,10.2323,30,33.0022,27,0.945882,34,33.1461,33,36.6,28.9,0,14.8,88.7,254.3,32.8,49.2,33.6,41.9,26,67.9,0,0,0,0,37.1,1001.7,33.2,3.4,22.1,8
Delhi,Delhi,24-06-2020,66,31.535,36,64.0245,33,16.9981,36,10.2257,30,30.9437,27,0.909412,34,28.1888,33,34,28.2,11.058,16.6,83.2,205.9,31,46.6,33.6,39.6,26.3,76.6,100,4.17,0,0,32,1002.8,59.6,3.2,17.8,7
Delhi,Delhi,25-06-2020,85,39.0256,36,78.4252,33,21.7553,36,10.5657,30,29.8932,28,1.29571,35,39.3042,33,36.2,28.1,1.701,10.1,282.1,274.6,31.5,47,34.3,40.2,26.3,74.9,100,4.17,0,0,46.4,1000.4,57,3.2,23.9,8
Delhi,Delhi,26-06-2020,105,50.5519,36,113.556,33,21.2711,36,11.3223,30,34.2471,28,1.11429,35,29.9409,34,36.8,29,0.747,18.6,260.7,226.2,32.3,48,34.5,40.8,25.9,70.2,100,4.17,0,0,43.2,999.3,47.1,3.2,19.5,7
Delhi,Delhi,27-06-2020,108,40.8197,35,162.579,33,20.625,36,10.3363,30,34.0911,28,1.07971,34,24.0047,34,40,29.8,0,23.7,252.5,250.1,34,51,34.1,42.3,25.1,60.8,0,0,0,0,39.1,998.1,52,3.1,21.6,9
Delhi,Delhi,28-06-2020,209,59.7597,34,312.09,32,20.7723,35,10.6317,29,28.9348,27,1.15118,34,23.3048,33,40.2,30.5,0,26.6,251.7,253.3,36.2,52.7,36.5,45.1,25,54,0,0,0,0,48.2,997.2,52.2,2.9,21.8,8
Delhi,Delhi,29-06-2020,230,42.6889,35,170.778,33,20.2717,36,10.8047,30,28.0393,28,0.913429,35,33.5503,34,40.8,28.5,2.552,20.3,263.3,251.2,35.1,49.6,31.3,41.4,23.4,52.3,100,4.17,0,0,68.4,999.1,58.8,3.2,21.9,9
Delhi,Delhi,30-06-2020,102,40.9914,35,96.5097,34,17.2233,36,10.4283,30,28.5414,29,0.962941,34,43.7752,33,37,27.3,0,16.6,106.3,246.8,32.2,52.5,30.6,41.2,25.9,70,0,0,0,0,68.4,1000.8,55.7,3,21.2,9
Delhi,Delhi,01-07-2020,117,51.5183,35,117.042,33,19.755,36,9.843,30,30.3664,28,1.04618,34,52.0309,33,37.9,30.2,0,25.2,92.8,278.4,33.9,50.9,37.7,43.9,26.3,65,0,0,0,0,27,999.4,57.9,3.1,24,9
Delhi,Delhi,02-07-2020,127,62.774,35,139.053,33,22.3739,36,10.907,30,33.0757,28,1.04735,34,67.9315,33,39.8,31,0,11.2,87.1,275.9,35.5,54.6,37.7,47,26.8,61.6,0,0,0,0,22.7,997,46.4,2.7,23.7,8
Delhi,Delhi,03-07-2020,156,63.4006,36,144.694,33,22.3464,36,10.659,30,34.0414,28,1.06571,35,64.7794,33,41,31.7,3.585,17.5,47.2,278.5,35.1,57.7,38.1,46.2,26.5,61.9,100,8.33,0,0,64.8,996.5,51,3,24.2,9
Delhi,Delhi,04-07-2020,105,45.9311,36,93.4506,33,16.8214,36,10.3647,30,32.16,28,0.834848,33,45.8045,33,38.9,30,0,16.6,87.4,218.3,33.6,48.6,35.1,42.6,25.8,65,0,0,0,0,34.9,997.1,45.9,3.5,18.9,7
Delhi,Delhi,05-07-2020,90,33.0867,36,58.0161,33,18.3369,36,10.9573,30,28.3436,28,0.919394,33,55.1455,33,34,23,36.24,18.4,62.1,192.1,29.2,44.1,23,34.4,24.8,78.5,100,8.33,0,0,37.1,998.2,58.8,3.1,16.6,7
Delhi,Delhi,06-07-2020,90,46.6344,36,81.3691,33,20.3425,36,9.976,30,29.3175,28,1.02941,34,37.9182,33,35,27.2,0.51,16.6,84.7,260.2,31.1,47.1,31.2,39.4,26.2,76.2,100,4.17,0,0,33.5,997.5,46.7,2.6,22.5,8
Delhi,Delhi,07-07-2020,65,21.3017,36,41.7082,33,14.4081,36,10.6567,30,26.7329,28,0.754571,35,24.4476,33,34.6,27.9,0.299,18.4,85.7,177.5,30.1,45.5,32.7,37.3,25.9,78.7,100,4.17,0,0,43.9,1000.2,61.8,3.4,15.3,7
Delhi,Delhi,08-07-2020,51,26.9961,36,48.0743,35,17.6256,36,9.697,30,25.626,30,0.980882,34,26.307,33,35.8,27,0.299,17.5,37.9,155,30.1,51.4,31.2,38.6,26.9,83.9,100,4.17,0,0,35.3,1001.6,74.8,2.4,13.4,7
Delhi,Delhi,09-07-2020,78,36.3231,36,68.562,35,22.466,35,9.78667,30,26.9893,29,0.933143,35,45.5377,35,37.5,28,0,10.4,258.4,181.2,32.3,47.9,34.5,41.1,26.4,72.6,0,0,0,0,22.7,998.2,58.5,3.5,15.5,7
Delhi,Delhi,10-07-2020,67,26.3683,36,74.9826,35,20.5261,36,9.46767,30,26.1933,30,0.970857,35,37.4129,35,38,28.9,5.955,18.4,251.8,245.5,33.6,50.2,34.9,43.3,26.1,66,100,4.17,0,0,43.2,995.9,54.8,3.5,21.3,8
Delhi,Delhi,11-07-2020,68,22.0989,36,56.1311,35,19.7761,36,9.0469,29,27.4659,29,1.01794,34,41.2537,35,36.6,25.3,0.299,18.4,314.6,247.5,31.3,48.9,25.3,38.2,25.5,72.6,100,4.17,0,0,46.4,997.3,59.2,3.7,21.3,8
Delhi,Delhi,12-07-2020,71,22.174,35,49.5997,34,18.5747,34,10.0789,28,26.3696,28,0.857059,34,44.9174,34,34.8,26,0,16.6,331.4,218.9,30.7,43.8,26,37,24.6,70.8,0,0,0,0,37.1,998.6,48.6,3.5,18.9,8
Delhi,Delhi,13-07-2020,72,32.6056,36,111.191,35,21.8594,35,9.91467,30,26.371,29,1.02971,34,49.5212,34,36.8,27,0,11.5,283.7,259.2,32,44.2,30.1,38,24.3,64.9,0,0,0,0,36.4,998.3,43.3,3.6,22.4,9
Delhi,Delhi,14-07-2020,127,41.632,35,138.911,35,21.3061,36,9.548,30,27.5757,30,0.901176,34,48.5277,35,38,28.9,0,13.7,278,256.7,33.5,49.3,34.5,42,25.6,64.6,0,0,0,0,24.1,999.2,58.4,3.4,22.1,8
Delhi,Delhi,15-07-2020,124,39.6697,35,98.5279,34,17.7449,35,9.86862,29,30.2333,30,0.871765,34,47.7574,34,36.4,30,0,18.4,91.5,225.3,32.8,47.4,37.4,42,26.1,68.5,0,0,0,0,33.5,999.9,52.3,3.1,19.5,7
Delhi,Delhi,16-07-2020,72,31.318,35,68.6037,35,19.6874,35,10.3262,29,31.0153,30,1.06576,33,34.6429,34,37.1,29.3,0,14.8,95.9,236.5,32,49.1,36.5,40.5,26,71.5,0,0,0,0,34.6,999,59.9,2.9,20.3,8
Delhi,Delhi,17-07-2020,79,43.8647,36,79.1292,36,20.3897,36,10.3476,29,30.544,30,1.11853,34,33.7374,35,35.6,29,3.403,20.5,97.2,214,32.2,47.5,35.6,42.2,26.8,73.5,100,4.17,0,0,32,999.7,60.9,2.6,18.5,7
Delhi,Delhi,18-07-2020,92,38.88,35,79.9549,35,19.6269,35,12.3424,29,31.4387,30,0.941212,33,30.9715,34,35,30,0,18.4,93.5,206.8,32.1,49,38.8,42.6,27.2,75.8,0,0,0,0,26.6,1000.7,68.1,2.6,17.9,7
Delhi,Delhi,19-07-2020,65,25.3444,34,52.3611,35,20.1103,35,8.56379,29,28.7303,29,1.49806,31,27.1241,32,33.8,26.2,63.831,16.6,260.8,148.8,30.4,46.7,26.2,39,26.9,82.4,100,12.5,0,0,46.4,999.5,64,3,12.9,4
Delhi,Delhi,20-07-2020,60,20.7754,35,49.4094,35,23.6294,35,7.94357,28,27.4603,29,1.26788,33,37.6753,34,32.2,26,0.463,22.3,259.6,176.4,28.4,40.4,26,32.3,24.6,80.1,100,8.33,0,0,38.9,998,65.3,3.3,15.3,7
Delhi,Delhi,21-07-2020,61,23.4811,35,42.1874,35,23.852,35,8.33185,27,24.6703,30,1.15909,33,32.2379,34,31.3,24.4,27.388,22.3,96.5,171.4,26.6,37.7,24.4,28.5,24.7,89.8,100,12.5,0,0,38.5,1000.9,74.5,2.4,14.9,8
